cellid,x,y,celltype,nearest_B_id,nearest_B_dist,B_count_within_R,radius
63815,12.0749,17.7294,A,25724,0.0517878,23,1
63817,61.2693,10.8231,A,29812,0.0830158,25,1
63822,89.779,47.6195,A,2712,0.109447,17,1
63823,71.3145,47.0254,A,96890,0.143232,22,1
63828,82.0071,15.6257,A,50966,0.185413,32,1
63836,99.9029,31.6127,A,48303,0.328914,11,1
63843,99.143,76.1692,A,77792,0.270016,18,1
63846,69.8289,7.1072,A,23886,0.0772754,16,1
63850,79.2606,96.6286,A,19129,0.146059,29,1
63858,62.2592,56.0732,A,12657,0.24572,27,1
63861,24.2131,32.5071,A,6397,0.208078,22,1
63870,27.4587,27.8297,A,65550,0.137036,23,1
63871,6.19432,18.0934,A,84840,0.0964444,27,1
63872,21.9799,46.5213,A,46018,0.365102,21,1
63875,8.20292,98.9346,A,40416,0.291728,25,1
63879,14.7015,77.683,A,15373,0.0983368,13,1
63883,54.379,29.3194,A,1761,0.100083,17,1
63886,10.0492,11.9887,A,63554,0.138161,17,1
63887,19.3262,3.98501,A,38422,0.136857,18,1
63891,45.5266,12.139,A,13473,0.204306,13,1
63895,2.61934,98.9226,A,95886,0.131087,27,1
63897,46.8836,57.2135,A,75063,0.266944,24,1
63898,96.512,73.6621,A,41980,0.19712,16,1
63899,88.7958,61.9514,A,54085,0.174307,26,1
63900,20.9729,2.36857,A,18166,0.230887,17,1
63901,86.5132,67.8925,A,34736,0.1872,19,1
63905,51.3868,49.5286,A,17058,0.127358,31,1
63908,7.09627,92.1813,A,37810,0.232872,18,1
63909,76.6101,64.8239,A,89821,0.0961549,20,1
63913,48.6289,1.02857,A,51940,0.184268,27,1
63916,4.44723,38.0709,A,49213,0.232346,19,1
63921,85.2246,93.7212,A,85429,0.24854,26,1
63922,54.697,2.49154,A,21595,0.315922,21,1
63924,92.3431,70.3904,A,96200,0.137399,26,1
63926,84.2728,42.5755,A,28022,0.0752518,31,1
63932,5.72118,55.6329,A,3075,0.12926,19,1
63937,26.4843,60.3051,A,88280,0.114425,17,1
63941,93.3777,36.5539,A,67441,0.272463,23,1
63946,70.4599,71.0652,A,98358,0.277184,23,1
63951,25.5298,17.6483,A,49561,0.312642,20,1
63953,94.8272,1.86777,A,73928,0.209219,19,1
63954,90.2455,6.52206,A,47144,0.0290914,21,1
63955,83.1572,69.2542,A,18397,0.230814,19,1
63961,17.3938,98.623,A,88822,0.30435,17,1
63969,50.9848,47.7248,A,33107,0.21912,21,1
63972,47.1429,56.0126,A,54557,0.218046,23,1
63975,50.4569,35.1284,A,42243,0.159633,20,1
63983,60.4678,80.308,A,88282,0.199844,28,1
63989,34.7057,33.3308,A,46488,0.232743,23,1
63992,2.94927,37.4628,A,351,0.225671,21,1
63996,75.3784,44.26,A,11035,0.430286,26,1
64000,75.7509,27.4961,A,72639,0.2247,26,1
64003,88.3188,78.3435,A,31256,0.121674,15,1
64004,98.9681,4.68073,A,71129,0.185256,20,1
64005,31.2064,28.2323,A,22985,0.367266,23,1
64006,17.9305,54.3741,A,82672,0.105308,20,1
64013,25.21,14.1846,A,17266,0.0747734,20,1
64014,48.7355,32.2171,A,25033,0.135669,18,1
64017,84.3456,94.6023,A,10378,0.485776,20,1
64020,5.17814,66.9379,A,2872,0.069594,30,1
64021,26.5766,46.4432,A,90828,0.159997,22,1
64027,36.6281,79.3067,A,26703,0.329783,25,1
64030,78.4558,12.7433,A,28506,0.199442,28,1
64033,84.0578,25.2432,A,68242,0.181774,24,1
64035,90.3841,18.1821,A,70332,0.203141,18,1
64039,83.6188,67.4368,A,43474,0.173678,19,1
64043,10.9918,31.3288,A,51075,0.157957,25,1
64051,31.4108,4.26089,A,67045,0.117646,25,1
64053,27.1116,16,A,65363,0.443641,12,1
64054,20.3909,44.1189,A,61371,0.0495587,16,1
64055,75.3297,76.7146,A,5092,0.402216,23,1
64056,9.61102,32.2589,A,52800,0.0254972,14,1
64057,41.8732,5.76785,A,72301,0.266655,32,1
64059,49.8079,18.2172,A,75575,0.128849,27,1
64060,90.4827,43.2707,A,8090,0.137234,24,1
64068,36.0583,16.4203,A,41656,0.380502,21,1
64069,33.8624,95.7827,A,60886,0.0387779,37,1
64075,40.5723,77.986,A,99554,0.0909295,17,1
64078,85.8418,27.6682,A,18161,0.174805,28,1
64081,57.2186,8.45797,A,20880,0.285389,17,1
64083,19.2896,99.232,A,36586,0.142922,29,1
64087,99.2995,73.8601,A,10578,0.289299,26,1
64091,35.531,94.4286,A,31417,0.360885,20,1
64092,52.8293,75.1632,A,58029,0.206983,26,1
64093,60.655,5.0127,A,77426,0.0559453,18,1
64097,51.0984,84.0173,A,64730,0.0708711,19,1
64101,54.0648,50.4952,A,48480,0.235679,25,1
64106,95.513,34.9799,A,84238,0.312876,25,1
64113,64.2506,85.4541,A,48772,0.250153,28,1
64116,63.6894,13.1985,A,50720,0.171823,20,1
64122,68.965,21.4331,A,76502,0.305708,18,1
64127,81.2059,94.0612,A,35907,0.0723063,20,1
64128,65.8094,24.0272,A,85275,0.16133,18,1
64134,96.6684,14.6898,A,83849,0.169156,18,1
64136,57.3084,51.7893,A,36490,0.127799,25,1
64137,71.8124,40.7529,A,57668,0.139983,20,1
64138,27.0516,9.33171,A,54972,0.168844,20,1
64150,23.8467,47.6291,A,75997,0.303847,20,1
64152,59.6525,97.5016,A,81652,0.145043,29,1
64155,19.0279,43.7573,A,38773,0.337652,22,1
64159,70.1621,16.2276,A,15119,0.212332,17,1
64168,23.9206,16.3113,A,46840,0.22665,18,1
64170,23.7657,9.9563,A,12742,0.146043,29,1
64171,23.5122,43.1154,A,78718,0.131427,19,1
64172,32.0798,15.7268,A,66739,0.263266,19,1
64174,21.6161,4.1549,A,10937,0.107758,25,1
64176,34.7697,75.5113,A,69861,0.10146,19,1
64179,19.3532,87.0156,A,39927,0.390782,18,1
64196,49.8644,32.2203,A,98642,0.254048,27,1
64197,60.7247,71.4317,A,80609,0.320076,21,1
64198,42.5276,42.4216,A,8135,0.141396,25,1
64199,97.7962,43.5484,A,45393,0.162065,22,1
64210,49.6178,90.4463,A,10857,0.0520655,22,1
64212,19.3901,53.4517,A,45709,0.137874,23,1
64214,40.8583,7.10396,A,62267,0.074903,31,1
64222,15.2449,16.8309,A,58367,0.288243,17,1
64223,53.9924,32.6939,A,25721,0.106314,23,1
64227,26.5662,54.4507,A,89636,0.174784,19,1
64228,40.4465,55.5572,A,12149,0.274087,17,1
64230,22.4907,52.5166,A,93197,0.070015,23,1
64236,60.9926,73.0301,A,48680,0.380806,16,1
64238,47.486,93.2299,A,51739,0.271914,18,1
64242,87.0549,95.0081,A,48868,0.125025,25,1
64247,44.2329,16.4402,A,60309,0.164458,26,1
64248,11.7423,90.2876,A,75950,0.136154,21,1
64250,19.457,11.6075,A,24681,0.26867,30,1
64255,46.4677,66.7395,A,55309,0.0365168,26,1
64256,82.9007,5.41236,A,46951,0.0326054,25,1
64257,81.1291,17.0081,A,50670,0.0177414,28,1
64259,44.995,3.87707,A,40004,0.215213,21,1
64260,87.4849,57.5597,A,7888,0.296067,19,1
64266,43.7148,13.8221,A,63045,0.306167,32,1
64270,35.4701,52.3549,A,17912,0.380273,18,1
64273,15.6452,91.8583,A,21937,0.322865,24,1
64278,72.2114,53.7667,A,72452,0.145969,19,1
64286,80.565,35.3822,A,6568,0.067468,30,1
64289,5.09755,86.6608,A,19576,0.177915,22,1
64293,73.8165,72.171,A,22807,0.173025,29,1
64294,69.1807,23.1868,A,51726,0.143613,21,1
64297,90.6018,50.649,A,80119,0.26216,22,1
64299,9.85163,94.3632,A,48470,0.135774,28,1
64304,16.0099,21.3801,A,74439,0.128761,31,1
64311,33.7327,91.7232,A,3167,0.326042,21,1
64317,80.405,26.4215,A,73491,0.340346,20,1
64319,63.7812,94.6512,A,92602,0.340743,19,1
64320,44.8092,0.115299,A,91133,0.209612,8,1
64323,92.6633,81.9518,A,76693,0.218401,18,1
64327,83.7023,52.7672,A,8704,0.0769512,24,1
64331,18.9454,88.8211,A,65011,0.279613,19,1
64334,1.07731,77.666,A,71819,0.0566887,25,1
64336,6.80025,83.8861,A,72393,0.162895,18,1
64337,70.5037,65.2376,A,96294,0.268624,13,1
64345,3.63333,61.7118,A,32039,0.385291,17,1
64346,25.5811,20.8381,A,37530,0.32655,21,1
64347,30.7178,67.9234,A,41007,0.141491,19,1
64353,74.8354,29.5691,A,81326,0.0845975,19,1
64358,37.6157,69.1587,A,46965,0.325418,21,1
64359,46.6164,71.2878,A,62390,0.124262,28,1
64360,33.7276,9.51649,A,22066,0.067669,30,1
64364,51.2816,36.4453,A,5349,0.259734,25,1
64366,67.3696,66.3928,A,99919,0.0833925,23,1
64367,42.2401,47.4308,A,43078,0.307401,35,1
64372,81.6726,58.7624,A,22899,0.224748,12,1
64373,36.2063,98.3728,A,84686,0.0779301,29,1
64374,29.1512,26.706,A,86807,0.163684,23,1
64375,14.616,29.7595,A,3696,0.170325,21,1
64379,96.2999,64.5058,A,53321,0.274323,26,1
64384,99.2697,13.4149,A,74547,0.227715,16,1
64386,18.7178,16.2005,A,94184,0.0995966,24,1
64395,43.6403,80.8431,A,60978,0.178018,19,1
64401,95.0174,20.3593,A,70205,0.283455,28,1
64402,29.3339,22.5959,A,53426,0.126357,27,1
64405,96.9923,75.264,A,79295,0.249807,19,1
64408,18.4665,31.6415,A,92689,0.240571,27,1
64411,1.57266,77.5444,A,75370,0.0781958,29,1
64418,16.6281,57.3525,A,63720,0.139611,26,1
64419,65.0473,55.8754,A,74366,0.334303,28,1
64420,32.3112,53.7337,A,79651,0.0819313,15,1
64422,11.8483,17.5225,A,84242,0.303992,21,1
64428,58.9843,70.4828,A,46600,0.158854,24,1
64429,92.9396,18.3802,A,4968,0.108318,23,1
64431,66.0316,33.6089,A,40099,0.108708,20,1
64433,16.6416,86.4247,A,33154,0.0187189,19,1
64434,14.2664,10.1321,A,99796,0.260566,21,1
64436,20.45,49.0145,A,28523,0.137927,21,1
64438,36.6947,57.0891,A,8022,0.0972657,26,1
64441,56.1177,60.2307,A,90759,0.21227,19,1
64442,98.7081,12.9316,A,67941,0.173903,25,1
64443,50.6749,6.56194,A,47365,0.141587,20,1
64452,32.5044,98.6113,A,34602,0.174294,24,1
64454,3.09731,7.15646,A,11943,0.279058,29,1
64455,59.7178,74.0393,A,10096,0.0891829,25,1
64459,2.12318,36.0649,A,21850,0.197023,23,1
64460,85.6248,87.5257,A,62013,0.207167,25,1
64462,88.4715,11.4216,A,9628,0.265696,23,1
64463,82.9201,22.2045,A,33881,0.211258,35,1
64468,0.59553,85.5079,A,69310,0.27375,22,1
64469,61.3358,56.1686,A,47582,0.137222,22,1
64470,89.4941,48.794,A,36848,0.0963386,19,1
64474,83.1491,6.89557,A,63507,0.129833,14,1
64478,87.2029,98.9136,A,59274,0.337043,25,1
64482,65.9284,64.7466,A,14005,0.0593707,17,1
64483,57.2499,21.1131,A,11431,0.157747,21,1
64486,12.6961,11.2027,A,22282,0.177541,19,1
64490,56.8951,12.0991,A,14220,0.0907639,19,1
64495,57.2001,38.6952,A,82415,0.19776,17,1
64497,94.2826,62.8905,A,92800,0.174641,21,1
64498,68.6796,43.2249,A,21787,0.377651,14,1
64500,24.06,90.1902,A,76068,0.171884,24,1
64510,60.6052,61.0885,A,96682,0.227149,28,1
64513,4.01698,32.1757,A,34069,0.321321,19,1
64516,21.0705,61.9841,A,81103,0.166382,26,1
64521,45.814,93.5781,A,18276,0.305845,19,1
64524,6.28836,8.73485,A,5054,0.132577,18,1
64525,75.0503,62.8512,A,60186,0.323335,26,1
64527,4.588,23.0659,A,96555,0.390608,22,1
64531,49.6477,3.39742,A,34226,0.133098,16,1
64535,20.0801,93.8572,A,74472,0.152126,22,1
64537,30.5196,68.1843,A,59002,0.393757,20,1
64540,47.9142,65.6722,A,29205,0.224875,20,1
64547,4.23291,40.6442,A,26010,0.113382,23,1
64555,46.6624,5.55049,A,57160,0.173007,22,1
64556,52.9026,13.1296,A,61407,0.246029,22,1
64557,34.3289,39.411,A,464,0.348737,21,1
64559,65.6192,72.0203,A,62820,0.111601,21,1
64564,58.6927,35.8816,A,97955,0.101929,16,1
64567,94.4372,13.0675,A,29833,0.292497,15,1
64569,87.3941,57.2295,A,52340,0.0924718,21,1
64583,5.55713,76.8962,A,5902,0.193812,16,1
64584,28.6053,69.0377,A,5937,0.0852311,22,1
64587,49.8096,2.13656,A,882,0.136792,21,1
64588,10.0075,47.2658,A,31742,0.201852,15,1
64594,23.9583,71.8939,A,15431,0.275477,31,1
64596,23.0895,49.329,A,2821,0.192162,21,1
64603,69.2764,53.2855,A,76044,0.15007,17,1
64605,71.1106,23.8285,A,51377,0.21156,20,1
64607,56.8217,21.22,A,68180,0.191411,25,1
64608,92.8625,29.1499,A,16289,0.112944,25,1
64610,41.7504,11.1223,A,66500,0.282155,18,1
64611,51.7954,46.6678,A,89639,0.127126,15,1
64613,85.7481,12.6318,A,5358,0.112077,24,1
64614,96.3186,72.2006,A,14039,0.08488,21,1
64617,98.6746,65.5927,A,15087,0.0734846,28,1
64619,18.1734,82.2824,A,91670,0.380011,15,1
64626,70.8573,98.9008,A,1006,0.0924545,22,1
64627,1.79443,11.1064,A,90275,0.0700568,12,1
64628,88.5113,18.9453,A,29692,0.0954813,24,1
64629,67.587,9.75425,A,75068,0.184354,33,1
64630,63.0289,42.266,A,1619,0.416876,21,1
64643,22.4607,46.3323,A,99867,0.215769,28,1
64648,48.3198,37.0407,A,71575,0.251824,24,1
64654,62.9331,89.249,A,18922,0.197403,24,1
64657,75.1198,79.0601,A,49434,0.0869937,21,1
64661,31.5787,2.74977,A,99662,0.207011,20,1
64669,28.2344,94.0552,A,73528,0.189108,22,1
64674,1.49229,86.2638,A,81459,0.144546,32,1
64679,71.3261,13.4517,A,22777,0.430695,15,1
64681,47.8264,99.6059,A,51172,0.112916,20,1
64682,36.3275,95.6197,A,5528,0.34745,19,1
64684,56.3086,50.184,A,1876,0.15131,26,1
64686,44.3057,54.5661,A,28500,0.309185,21,1
64692,74.9064,44.306,A,11035,0.163887,20,1
64700,87.3084,42.306,A,71753,0.0717899,18,1
64704,58.9953,15.0845,A,98187,0.173911,17,1
64706,18.671,33.2132,A,41395,0.330667,21,1
64708,16.9203,93.2286,A,37778,0.152017,19,1
64709,61.1677,77.0312,A,5432,0.244059,20,1
64711,94.8247,36.4985,A,99416,0.0443623,31,1
64712,24.1416,18.0556,A,6655,0.0810175,26,1
64715,6.02851,82.8405,A,83703,0.0724984,22,1
64717,46.0027,9.4881,A,78064,0.176875,24,1
64720,15.5245,4.37399,A,8370,0.308947,19,1
64724,61.6775,96.8595,A,12727,0.0529409,37,1
64725,71.5051,32.7156,A,38039,0.150308,23,1
64727,66.8219,73.3854,A,31534,0.138677,15,1
64731,36.5066,64.4992,A,71434,0.278862,20,1
64734,19.3236,81.775,A,85618,0.120231,26,1
64738,61.5023,82.6278,A,44705,0.169605,22,1
64744,66.5585,50.8778,A,30144,0.227731,21,1
64752,33.0653,10.2403,A,50943,0.161233,21,1
64767,23.9016,20.4777,A,6829,0.30975,14,1
64769,60.9401,86.3012,A,35826,0.0515964,21,1
64770,61.2908,65.0603,A,52732,0.212215,33,1
64775,3.47658,69.3047,A,75012,0.156128,25,1
64780,10.7854,98.0472,A,73876,0.211425,23,1
64786,11.1219,17.3568,A,93237,0.268885,19,1
64791,78.6666,34.984,A,7465,0.148191,16,1
64792,15.7903,67.2824,A,74671,0.0443946,25,1
64794,7.11427,43.6874,A,53731,0.213979,20,1
64800,30.7911,67.2554,A,18364,0.238617,22,1
64803,78.9022,64.6449,A,70233,0.157087,16,1
64804,77.2136,54.0557,A,5956,0.27321,24,1
64805,10.6233,37.2202,A,2954,0.329386,25,1
64806,18.7695,95.9535,A,18529,0.146036,17,1
64807,27.597,77.1745,A,22271,0.217177,35,1
64809,13.5319,87.9545,A,19421,0.210298,22,1
64811,93.7027,25.1542,A,88115,0.174325,21,1
64812,74.0136,48.1019,A,24459,0.0635894,26,1
64814,36.5629,59.1541,A,41015,0.156154,23,1
64817,94.7334,46.8504,A,40467,0.238112,20,1
64822,84.4455,94.0631,A,86104,0.177459,20,1
64827,40.8576,3.99385,A,6923,0.0703523,27,1
64830,97.74,58.5259,A,33128,0.340451,17,1
64831,61.7347,70.7123,A,7784,0.13855,26,1
64834,80.1321,9.46515,A,70947,0.100963,28,1
64835,53.6759,29.6744,A,30536,0.221817,14,1
64836,38.9701,47.6272,A,98819,0.186657,13,1
64837,65.2878,74.8045,A,49130,0.245669,20,1
64838,76.9678,71.6463,A,74143,0.0557737,24,1
64840,45.9793,54.036,A,68436,0.0305818,15,1
64841,2.98812,71.5987,A,17422,0.393796,27,1
64842,58.2516,7.70839,A,25083,0.345105,12,1
64844,40.2462,80.6169,A,79287,0.262629,20,1
64847,39.5811,53.2618,A,10037,0.178733,26,1
64849,96.6196,74.3091,A,72688,0.332436,22,1
64850,28.6833,46.5414,A,99564,0.161636,17,1
64857,45.4812,62.1652,A,59528,0.10474,21,1
64860,19.9437,78.3645,A,98408,0.264263,20,1
64865,98.8462,55.9959,A,58854,0.354471,17,1
64870,6.29317,57.3956,A,29441,0.154979,18,1
64875,88.5987,83.6683,A,6085,0.112825,29,1
64876,23.4099,33.3401,A,78952,0.242036,18,1
64892,58.0847,96.6468,A,57354,0.127589,22,1
64895,74.6611,46.3216,A,71741,0.203633,21,1
64900,46.2562,48.7003,A,3984,0.186148,22,1
64905,59.043,51.4082,A,72168,0.255325,32,1
64906,79.9799,38.1104,A,73352,0.0371325,22,1
64908,98.4759,79.7261,A,62699,0.123864,22,1
64911,54.3036,31.9744,A,91459,0.20325,20,1
64914,80.3143,90.9568,A,11768,0.202249,21,1
64922,58.5425,73.0338,A,40076,0.251482,25,1
64927,78.7006,0.105473,A,5051,0.231891,12,1
64930,42.9115,98.527,A,22884,0.205844,20,1
64931,85.0361,80.8596,A,87525,0.181876,21,1
64934,99.1617,66.59,A,48957,0.126479,12,1
64936,79.0291,52.0539,A,96315,0.355546,16,1
64937,64.1127,90.8085,A,63355,0.201541,16,1
64943,8.60467,30.2458,A,63145,0.342493,9,1
64949,26.8385,56.4875,A,70815,0.0495704,27,1
64955,5.8115,46.6917,A,58900,0.221705,13,1
64958,36.673,27.2184,A,39133,0.227737,20,1
64959,31.7039,91.6618,A,79675,0.218283,23,1
64962,74.9806,65.9739,A,17594,0.261724,14,1
64965,79.6194,73.2055,A,25340,0.126315,31,1
64968,27.6563,80.0736,A,67077,0.100418,27,1
64975,99.6572,75.872,A,38322,0.357575,10,1
64976,86.6197,81.5884,A,64282,0.116707,26,1
64979,20.1162,47.8992,A,89025,0.0456171,24,1
64982,0.937302,50.6669,A,42821,0.10719,19,1
64983,82.7373,14.224,A,65120,0.248272,28,1
64984,61.8692,37.0059,A,58778,0.0869289,23,1
64991,31.7956,87.8989,A,7210,0.299357,20,1
64992,83.2232,37.4006,A,88463,0.129383,25,1
64995,54.9631,11.6012,A,19312,0.20349,29,1
65003,51.615,65.906,A,8889,0.124342,26,1
65005,55.3367,86.2185,A,49010,0.223922,26,1
65008,24.0777,78.8687,A,33479,0.133881,24,1
65010,97.2626,66.6024,A,62546,0.116671,27,1
65013,30.5324,31.2986,A,61962,0.317128,24,1
65016,57.9241,37.7336,A,74410,0.164903,15,1
65021,44.0531,69.393,A,88477,0.149195,18,1
65025,81.736,6.75675,A,65266,0.307322,28,1
65028,61.1649,58.0011,A,27194,0.195224,22,1
65029,23.4736,87.9799,A,29836,0.108906,28,1
65030,16.9746,79.7983,A,98211,0.315603,17,1
65032,69.187,52.9774,A,83351,0.294769,14,1
65035,68.3131,34.9729,A,25840,0.150063,19,1
65037,55.1448,82.2404,A,68562,0.269661,22,1
65039,18.925,55.5581,A,62021,0.307023,19,1
65040,26.3822,7.04213,A,63233,0.403944,20,1
65043,85.5819,27.6319,A,70178,0.0968795,31,1
65047,15.5352,90.7448,A,50674,0.0840563,15,1
65054,82.6097,19.9896,A,7925,0.357496,19,1
65057,51.0678,17.4068,A,25006,0.136629,16,1
65058,95.4028,32.6664,A,52171,0.29626,27,1
65062,51.9178,97.6236,A,43972,0.356688,26,1
65064,51.6228,63.4895,A,68684,0.150127,10,1
65065,34.54,27.8663,A,60553,0.222852,25,1
65067,36.7216,0.758298,A,13711,0.11084,14,1
65070,96.6392,49.6993,A,79566,0.0905237,24,1
65076,76.8379,41.0663,A,65892,0.160038,26,1
65081,70.2378,54.525,A,86945,0.242378,18,1
65084,33.0101,83.024,A,67874,0.0555205,18,1
65087,23.4648,36.2257,A,89060,0.207447,22,1
65089,71.8929,45.4724,A,58103,0.112421,25,1
65090,54.2211,1.1937,A,53946,0.084162,14,1
65105,4.48567,61.2734,A,67457,0.265735,19,1
65110,74.4572,94.6372,A,38443,0.0982119,16,1
65111,26.7843,9.75091,A,12378,0.189272,28,1
65112,16.0754,22.9051,A,53919,0.230692,26,1
65114,21.0543,95.7776,A,20740,0.147795,16,1
65118,76.4846,54.5048,A,63054,0.126839,24,1
65119,31.177,30.5909,A,44977,0.335399,18,1
65127,6.35013,24.4841,A,10347,0.321833,26,1
65130,93.3525,89.9567,A,60728,0.0412898,25,1
65131,17.1227,32.8526,A,28154,0.102589,22,1
65132,92.5498,23.3032,A,40626,0.262917,17,1
65134,51.6366,84.3724,A,51350,0.202434,22,1
65135,57.0946,18.2187,A,41846,0.157023,18,1
65145,41.8734,23.425,A,35079,0.189744,29,1
65147,17.6941,0.218237,A,38206,0.295977,16,1
65159,74.4441,46.5355,A,58592,0.263389,23,1
65163,23.2125,82.8471,A,33322,0.211376,24,1
65164,25.7496,67.5839,A,12906,0.226919,24,1
65174,77.6077,62.8253,A,96026,0.151323,29,1
65175,93.7595,60.631,A,29134,0.295756,24,1
65176,0.923113,3.30888,A,85474,0.333617,30,1
65177,41.1749,54.9459,A,28238,0.263803,26,1
65179,38.4787,44.9569,A,36066,0.206196,22,1
65181,37.8728,85.9986,A,6393,0.0385746,24,1
65191,87.3203,59.497,A,26308,0.147651,22,1
65194,43.3515,90.2773,A,47622,0.234331,23,1
65197,65.1351,76.1211,A,21178,0.175441,17,1
65199,39.8876,30.8049,A,85955,0.0202738,24,1
65201,19.4844,14.892,A,33639,0.138158,25,1
65202,38.6135,82.1656,A,74876,0.383471,20,1
65204,65.1678,87.6006,A,15628,0.302971,28,1
65205,70.9696,68.8456,A,35174,0.34333,23,1
65212,56.1171,57.6487,A,29366,0.0733262,14,1
65214,92.9947,72.534,A,59498,0.340209,15,1
65215,3.6493,11.1916,A,78605,0.375197,16,1
65219,22.5684,14.6458,A,23791,0.177096,32,1
65220,55.891,19.7328,A,99230,0.246392,19,1
65221,25.6245,86.1166,A,76151,0.295681,32,1
65223,57.6515,91.4317,A,47369,0.587376,10,1
65226,81.6911,18.5545,A,70033,0.389395,18,1
65230,31.6943,59.926,A,16316,0.166301,26,1
65234,73.5029,58.5382,A,39527,0.220573,19,1
65235,30.3444,50.0461,A,91730,0.0225197,12,1
65253,58.3574,61.553,A,92371,0.182403,23,1
65256,88.086,72.7944,A,27822,0.0586276,25,1
65257,74.0556,63.571,A,61650,0.297692,27,1
65260,57.227,4.34455,A,49263,0.234767,25,1
65261,94.2936,50.589,A,15649,0.347411,20,1
65263,96.8779,37.3293,A,99010,0.210923,26,1
65265,34.3758,19.4221,A,66456,0.0959732,27,1
65270,98.7364,49.0884,A,55870,0.272387,17,1
65273,91.343,90.1151,A,88881,0.0413613,25,1
65274,85.5771,44.8709,A,60655,0.0879256,22,1
65282,87.0687,28.5459,A,21846,0.196665,22,1
65285,80.9133,31.955,A,5922,0.141908,23,1
65289,22.4503,91.4746,A,45916,0.0571934,25,1
65292,82.6426,65.4828,A,80852,0.1701,24,1
65293,1.95253,39.0954,A,71430,0.119729,20,1
65294,20.5404,33.5332,A,89989,0.185018,24,1
65300,35.949,75.2093,A,36272,0.479587,18,1
65301,5.36058,75.0968,A,38458,0.138113,20,1
65302,77.3033,61.9742,A,88937,0.135027,23,1
65304,60.4908,64.2074,A,79202,0.27169,17,1
65307,56.4207,51.562,A,34047,0.0715004,29,1
65309,29.7936,25.6181,A,20603,0.220084,23,1
65315,90.1716,12.4192,A,98482,0.242019,20,1
65316,47.8667,47.3305,A,30925,0.109426,20,1
65319,24.5497,73.6149,A,76832,0.252448,24,1
65321,4.67146,30.4977,A,86576,0.0367684,18,1
65322,5.37194,13.452,A,20073,0.154404,14,1
65326,86.0221,21.6443,A,88158,0.230227,19,1
65327,92.8748,64.938,A,63499,0.200004,24,1
65329,17.1229,22.6505,A,84171,0.199637,26,1
65330,21.1783,62.5639,A,38800,0.314762,21,1
65331,75.1588,48.4027,A,50142,0.140502,23,1
65335,41.9973,0.291261,A,3223,0.0683967,15,1
65336,69.4855,14.0945,A,80887,0.164818,28,1
65338,36.4317,72.5966,A,91333,0.290599,27,1
65342,99.5303,39.4842,A,308,0.0955538,12,1
65343,90.7152,27.3307,A,54818,0.0381292,20,1
65344,77.9672,3.99187,A,19006,0.320264,16,1
65346,14.2403,0.215124,A,8221,0.116147,13,1
65352,4.80259,90.0445,A,68900,0.123957,25,1
65354,91.7753,83.0281,A,11552,0.176294,15,1
65356,68.697,71.8782,A,77655,0.105579,25,1
65359,13.9851,23.7568,A,99070,0.304455,10,1
65361,84.4421,93.8307,A,84620,0.0373039,20,1
65364,29.5405,45.9616,A,9160,0.295384,21,1
65367,32.2317,62.4761,A,38317,0.370416,28,1
65373,33.7982,87.7828,A,92671,0.342162,23,1
65374,20.448,22.5794,A,23978,0.184305,17,1
65387,29.4009,84.1183,A,96912,0.159664,22,1
65388,24.4564,24.217,A,47380,0.0601034,17,1
65394,69.199,36.9502,A,46486,0.177149,18,1
65395,29.2631,42.8904,A,73247,0.13202,15,1
65396,78.0349,56.19,A,16084,0.341884,25,1
65399,53.2735,57.838,A,61836,0.10113,22,1
65400,85.7566,88.1173,A,94313,0.110629,18,1
65401,12.3998,63.6857,A,11244,0.117323,27,1
65402,63.1604,64.0148,A,75182,0.098884,28,1
65406,1.90293,84.2417,A,62549,0.069278,32,1
65407,3.16828,72.795,A,12456,0.0649538,16,1
65408,4.74636,74.4693,A,29897,0.232683,22,1
65410,88.9514,88.902,A,84367,0.122973,20,1
65421,56.6701,15.8665,A,75035,0.0838166,20,1
65422,28.7088,15.6796,A,97170,0.159579,20,1
65423,58.9268,4.4904,A,31441,0.149345,37,1
65424,41.4851,93.845,A,14740,0.088429,20,1
65426,80.9316,14.7735,A,914,0.173009,25,1
65427,59.4434,26.7935,A,30397,0.112361,22,1
65429,64.4591,51.8109,A,89544,0.135221,17,1
65430,6.11668,22.6387,A,73147,0.119875,25,1
65435,15.1898,2.178,A,20158,0.345039,23,1
65438,54.47,36.6742,A,8217,0.107122,19,1
65442,22.2071,37.856,A,88066,0.0730064,22,1
65447,72.6561,0.740294,A,44294,0.168376,17,1
65449,61.0612,58.8383,A,73936,0.194688,14,1
65450,19.0492,65.1569,A,20323,0.200896,19,1
65451,60.6847,27.8943,A,57390,0.221871,18,1
65453,31.3791,47.535,A,98808,0.648819,15,1
65455,53.236,46.3763,A,18475,0.0732053,23,1
65456,22.7299,79.5381,A,10154,0.288122,22,1
65457,37.6036,51.8864,A,72458,0.0468252,23,1
65459,45.9129,72.8986,A,15038,0.186268,23,1
65465,18.5086,71.9536,A,31293,0.129336,25,1
65469,30.9781,40.9012,A,17214,0.197157,17,1
